# HEADER0:1281
# HEADER1:1792
# HEADER2:513
# HEADER3:770
# HEADER4:32772
148347665 16118 0
148490332 10969 0
148537216 9337 0
148615924 16383 0
148649778 16383 0
148721385 16383 0
148735937 13062 0
148834859 10921 0
148967606 16383 0
148981276 16383 0
149067710 11061 0
149158661 10937 0
149190954 16383 0
149253174 16383 0
149522048 10944 0
149692420 10300 0
149919858 16383 0
150344102 16383 0
150525031 10983 0
150868442 16383 0
150876928 9570 0
151068684 16383 0
151115579 16383 0
151131356 16383 0
151275547 16383 0
151397268 16383 0
151535868 10930 0
151766412 10967 0
151847704 16383 0
151852929 10947 0
152159455 16383 0
152254130 10950 0
152543682 16383 0
152614810 16383 0
152985046 13483 0
153128573 16383 0
153261364 16383 0
153422995 10984 0
153527201 14428 0
153594309 15795 0
153617913 10912 0
153687510 16383 0
153878320 10954 0
153991977 16161 0
154106417 10959 0
154304318 16383 0
154558275 10973 0
154564678 13069 0
155123922 10930 0
155157110 11073 0
155167562 13042 0
155213240 10160 0
155239523 10922 0
155345147 16383 0
155556209 10986 0
155571837 10939 0
155574602 16383 0
155611494 16383 0
155892133 16383 0
155970440 16383 0
156226562 16383 0
156248682 10935 0
156347263 16383 0
156662474 16383 0
156729239 10988 0
156746403 11103 0
156840354 10962 0
156888748 16383 0
157475908 16383 0
157576957 16383 0
157763769 16383 0
157887011 10990 0
157978507 15652 0
158037788 10944 0
158198069 10984 0
158528021 13684 0
158696885 10970 0
158725825 10970 0
158765345 16383 0
158991828 16383 0
159042269 16383 0
159351417 16383 0
159438981 16383 0
159721657 16383 0
159826828 10957 0
160036218 16383 0
160164125 16383 0
160176556 12069 0
160179114 11452 0
160180726 16383 0
160329688 16383 0
160361552 16383 0
160677172 16383 0
160762454 10975 0
160881938 10956 0
160927320 16383 0
160971181 13061 0
160992278 16383 0
161240352 16383 0
161410443 16383 0
161538504 16383 0
161539823 11032 0
161633962 14106 0
162148733 16383 0
162165327 10890 0
162194993 15342 0
162201380 16383 0
162331035 10928 0
162540669 10990 0
162561633 9690 0
162687117 16383 0
162711859 16383 0
162839169 16383 0
162842410 16230 0
162997812 16383 0
163005807 16383 0
163085607 16383 0
163164710 8854 0
163168527 16383 0
163183893 10940 0
163204575 16383 0
163274623 14107 0
163328769 10971 0
163442335 16383 0
163791224 16237 0
163800490 16383 0
